State_Name,District_Name,Block_Name,Panchayat_Name,Village_Name,Habitation_Name,Quality_Parameter,Year
ANDHRA PRADESH,VIZIANAGARAM(02),PUSAPATIREGA(25),KONADA(25),KONADA(037 ),BODDUGURYYAPETA(0202225037052500),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),PUSAPATIREGA(25),KONADA(25),KONADA(037 ),B.V.PETA(0202225037092500),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),BHOGAPURAM(01),BHOGAPURAM(001),SARIVALASA(0202226001030100),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),MUKKAM(03),KONGAVANIPALEM(006 ),KONGAVANIPALEM(0202226006010300),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),MUKKAM(03),KONGAVANIPALEM(006 ),CHODIPALLIPETA(0202226006070300),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),MUNJERU(06),MUNJERU(007 ),IPPILIPETA(0202226007020600),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),MUNJERU(06),MUNJERU(007 ),GABUVANIPETA(0202226007050600),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),MUNJERU(06),MUNJERU(007 ),METTASABBANNAPETA(0202226007060600),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),MUNJERU(06),MUNJERU(007 ),PITTAPETA & GARIKIPETA(0202226007080600),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),BHOGAPURAM(26),A.RAVIVALASA(10),AMATAM RAVIVALASA(011 ),NARUPETA(0202226011081000),Salinity,01-04-20
ANDHRA PRADESH,PRAKASAM(08),PULLALACHERUVU(02),PULLALACHERUVU(04),GARAPENTA(002 ),GARAPENTA(0812102002010400),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),LELLAPALLI(01),DUVVALI(001 ),DUVVALI(0812203001010100),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),MITLAPALEM(03),MITLAPALEM(004 ),MITTAPALEM(0812203004010300),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),ENDURIVARIPALEM(05),GANAPAVARAM(005 ),ENDURIVARIPALEM(0812103005020500),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),ENDURIVARIPALEM(05),GANAPAVARAM(005 ),SUGALITHANDA(0812103005030500),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),ENDURIVARIPALEM(05),GANAPAVARAM(005 ),YANADI SANGAM(0812103005040500),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),G.UMMADIVARAM(07),MEDAPI(006 ),G.UMMADIVARAM(0812103006030700),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),G.UMMADIVARAM(07),MEDAPI(006 ),GUTLAPALLI(0812103006040700),Fluoride,01-04-20
ANDHRA PRADESH,PRAKASAM(08),TRIPURANTHAKAM(03),K.ANNASAMUDRAM(08),ANNASAMUDRAM(007 ),K.ANNASAMUDRAM(0812103007010800),Fluoride,01-04-20
ASSAM,UDALGURI,MAZBAT,PHULGURI,BAIGAPARA,BAIGAPARA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,PHULGURI,PHULUGURI,PHULUGURI ( UTTAR CHUBA ),Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,PHULGURI,NO.2 KHAMTOUBARI,NO 2 KHAMTOU BARI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,PHULGURI,NO.2 KHAMTOUBARI,BIHARI  CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,PHULGURI,MAZGAON NO 1,MAZ GAON NO 1,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,HABIGAON,MAHALIAPARA,MAHAMUNI CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,HABIGAON,HATIBIL,HATI BIL,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,HABIGAON,HABIGAON,HABI GAON  GRANT,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,BAHIPUKHURI,NO.2 BAHIPUKHURI T.E.,NO 2  BAHIPUKHURI T E (1 NO LINE),Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,BAHIPUKHURI,NO.2 NAHORBARI,SIVA MANDIR CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,BAHIPUKHURI,NO.1 BAHIPUKHURI T.E.,7 NO LINE,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,BAHIPUKHURI,NO.1 BAHIPUKHURI T.E.,5 NO LINE,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,BAHIPUKHURI,NO.1 BAHIPUKHURI T.E.,11 NO LINE,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,LAMABARI,NO.2 PATHAKPUR,NO 2 PATHAKPUR,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,LAMABARI,NO.2 PATHAKPUR,NC PATHAKPUR,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,LAMABARI,LAMABARI T.E.,LAMABARI T E ( 1 NO LINE),Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,ROWTA GAON,BARO CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,ROWTA GAON,SAIKIA CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,ROWTA GAON,BANSHI CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,GAROGAON N0.1,GARAGAON,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,GAROGAON N0.1,PACHIM CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,NO.2 AJAGAR,OJAGAR NO 2  (PANIKA CHUBA),Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,NO.2 AJAGAR,NO.2 AZAGARH,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,NO.2 AJAGAR,BARO CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,NO.2 AJAGAR,BIHARI BASTI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ROWTA,HATIMARA,NO. 22 LINE,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,MERABIL,GARAIMARI,GAROIMARI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,MERABIL,SHILLONGKHUTI,PACHIM CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,MERABIL,TEKELIBIL,DAKHIN CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,MERABIL,TEKELIBIL,PACHIM CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,MERABIL,JORADIA,JORADIA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,MERABIL,NO 1 MERABIL,NO 1  MERABIL,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,UDALGURI JUNGLE,PUB CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,DEV PUKHURI,DEVA PUKHURI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,DEV PUKHURI,UTTAR CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,DEV PUKHURI,DAKHIN CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,DEV PUKHURI,BALI CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,UDALGURI MAIMANSINGA,UDALGURI MAIMANSINGA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,UDALGURI MAIMANSINGA,MAJOR CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,UDALGURI MAIMANSINGA,PUB CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,UDALGURI MAIMANSINGA,DAKHIN CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,CHUBURA CHUBURI PATHA,NO1KHATRIYA CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,DHANSHREE,CHUBURA CHUBURI PATHA,UTTAR BALI CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,NO.2 ORANG T.E.,14 NO  ORANG LINE,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,NO.4 ORANG T.E.,NO 3  ORANG  T E,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,NO.1 SAIKIA CHUBURI,NO 1  SAIKIA CHUBURI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,NO.1 SAIKIA CHUBURI,BHERGAON,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,NO.1 SAIKIA CHUBURI,DAKHIN CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,CHAMUAGAON,PUB CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,CHAMUAGAON,MAHATOO CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,CHAMUAGAON,RABHA CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,CHAMUAGAON,HIRIMAPURI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,BALIGAON,BALIGAON,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,ORANG,BALIGAON,UTTAR CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,DIMAPUR,DIPAPUR,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,DIMAPUR,ADIBASHI CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,DIMAPUR,DAKHIN CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,AWNAJULI,UTTAR CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,PUB KURUABAHI,PUB KURUABAHI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,PHUHURABARI,ADIBASHI CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,NO 2 JUNGLE BLOCK,NO 2 JUNGLE BLOCK,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,JAMU GURI,GARU BANDHA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,JAMU GURI,ASSAMESE CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,NO.1 BHELUGURI,NO 1 BHELUGURI,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,NO.1 BHELUGURI,MAHATOO CHUBA,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,GELABIL  GAON,GELABIL,Iron,01-04-20
ASSAM,UDALGURI,MAZBAT,GELABIL,GELABIL  GAON,AERA BARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BINNYAKHATA,FERSUABARI-I,CHUBA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BINNYAKHATA,NARENGURI,NARANGURI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BINNYAKHATA,NARENGURI,UTTAR NARANGURI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BINNYAKHATA,NARENGURI,LODRAI PARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,KOIMARI,KOIMARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,KOIMARI,KOIMARI EAST,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,MUKULDANG I,MUKULDANG-1,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,DAKHIN MAKULDANG,DHAKIN MUKULDANG,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,MAKULDANG,MUKULDANG,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,PACHIM MAKULDANG,PACHIM MUKULDANG,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,SINSILIBRI,SINSILIBARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GAMBARIBIL,SINSILIBRI,NORTH SINSILIBARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KASHIABARI,PALASHGURI F.V.,PALASHGURI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KASHIABARI,GAOCHULKA F.V.,GAONCHULKA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KASHIABARI,GAOCHULKA F.V.,GAONCHULKA EAST,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KASHIABARI,GAOCHULKA F.V.,GAONCHULKA NORTH,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,SURIBARI F.V.,SURIBARI F.V.,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,SURIBARI F.V.,SURIBARI NORTH,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,SURIBARI F.V.,SURIBARI SOUTH,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,SRIRAMPUR F V,SRI RAMPUR F.V.,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,SRIRAMPUR F V,SOUTHPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,ALINAGAR F.V.,ALINAGAR,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,ALINAGAR F.V.,ALINAGAR SOUTH,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,ALINAGAR F.V.,ALINAGAR NORTH,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,BALAGAON,BALAGONG F V,BALAGAON,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,POLASHGURI,MATIPARA-II,MATIAPARA-II,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,POLASHGURI,MATIPARA-II,BELAPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,POLASHGURI,MATIPARA-II,BHIMAPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,POLASHGURI,MATIPARA-II,BOROPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON-II,BAJUGAON NO-II,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON-II,MUSLIMPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON-II,HINDUBASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON NO.1,BOROPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON NO.1,RUPESWARBASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON NO.1,CHURCHPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GOLADANGI,BAJUGAON NO.1,MUSLIMPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,KHOKSAGURI-II,DINONATHPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,KHOKSAGURI-II,PARA-I (CHURCH),Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA BLOCK,GOKULKATA BLOCK,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA BLOCK,SAHAPAR,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO 2,JARAGURI NO-II,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO 2,MUSLIMPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO 2,RAJBANGSHIPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA I,GOKULKATA NO-I,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA I,BENGALIPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA I,NORTHPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA I,BRAHMABASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA I,NEPALIBASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULKATA I,MANDIRPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,KHOKSAGURI-III,NORTH KHOKSHAGURI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULHATA NO .2,GOKULKATA NO-II,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULHATA NO .2,TRIBAL BASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,GOKULHATA NO .2,BENGALIPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO.1,JARAGURI NO-I,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO.1,JARAGURI P4R,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO.1,BRAHMABASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO.1,BONGSHIBASTI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,JARAGURI SIMILTAPU,JARAGURI NO.1,NATHPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GUWABARI,TOKEAMARI-I,TOKEYAMARI-I,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GUWABARI,ANTHAIBARI,SANTALPARA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,GUWABARI,ANTHAIBARI,HINTHAIBARI(COLONY PARA),Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,DANGRIMARI-I,DANGRIMARI-I,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,JINGIRIBARI,JINGIRIBARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,DANGAIMARI-II,DANGAIMARI-II,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,DANGAIMARI-II,WEST DANGAIMARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,DANGAIMARI-II,SUCHI DANGAIMARI,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,KOPRAGAON,KOPRAGAON,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,KOPRAGAON,KOPRAGAON  WEST,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KAMAL SING,KOPRAGAON,KOPRAGAON  SOUTH L.P.S,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,KACHUGAON BAZAR F.V.,KACHUGAON BAZAR,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,KACHUGAON BAZAR F.V.,SOUTH KACHUGAON BAZAR,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,KACHUGAON BAZAR F.V.,EAST KACHUGAON BAZAR,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,PANBARI F.V.,PANBARI  WEST,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,THAPLAIJHORA,THAPLAIJHORA,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,THAPLAIJHORA,BHOGPUR,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,KACHUGAON F.V.,KACHUGAON,Iron,01-04-20
ASSAM,KOKRAJHAR,KACHUGAON,KACHUGAON,KACHUGAON F.V.,KAMAR PARA,Iron,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),DENKADA(27),DENKADA(05),DENKADA(007 ),RELLIPETA(0202227007040500),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),DENKADA(27),PEDATADIVADA(08),PEDATADIVADA(009 ),GUNDALAPETA(0202227009020800),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),DENKADA(27),PEDATADIVADA(08),PEDATADIVADA(009 ),ONTILLU(0202227009050800),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),DENKADA(27),MODAVALASA(22),MODAVALASA(025 ),CHINAVALLURU(0202227025042201),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),VEPADA(31),CHAMALAPALLI(06),CHAMALAPALLI(008 ),CHAMALAPALLI(0202831008010600),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),KOTTAVALASA(34),APPANNAPALEM(06),DATTI(007 ),DANNANIPETA(0202734007030600),Salinity,01-04-20
ANDHRA PRADESH,VIZIANAGARAM(02),KOTTAVALASA(34),VEERABHADRAPURAM(08),NARAPAM(009 ),NARAPAM(0202734009010800),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),MADUGULA(09),M.K.VALLAPURAM(14),M.K.VALLAPURAM(026 ),M.K.VALLAPURAM(0303009026011400),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),BHEEMUNIPATNAM(27),R. TALLAVALASA(16),R. TALLAVALASA(018),CHITTALA AGRAHARAM(0302327018071600),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),BHEEMUNIPATNAM(27),NIDIGATTU(18),NIDAGATTU(023 ),BOYALURU(0302327023021800),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),NAKKAPALLI(39),DOSALAPADU(01),CHEEDIKA(001),CHEEDIKA KOTHAM(0303539001020100),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),NAKKAPALLI(39),CHINNADODDIGALLU(07),CHINNADODDIGALLU (008),APPALARAJUPETA(0303539008020700),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),NAKKAPALLI(39),CHINNADODDIGALLU(07),CHINNADODDIGALLU (008),CH.KOTHURU(0303539008030700),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),NAKKAPALLI(39),D.L.PURAM(19),D L PURAM(020),D.L. PURAM(0303539020011900),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),NAKKAPALLI(39),VEMPADU(20),VEMPADU(021),VAMPADU KOTHURU(0303539021022000),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),S.RAYAVARAM(40),VAKAPADU(13),VAKAPADU(012 ),REVUVATHADA(0303440012041300),Salinity,01-04-20
ANDHRA PRADESH,VISAKHAPATNAM(03),S.RAYAVARAM(40),THIMMAPURAM(19),THIMMAPURAM(018 ),NARAYANAPATNAM(0303540018041901),Salinity,01-04-20
ANDHRA PRADESH,EAST GODAVARI(04),MAREDIMILLI(01),G.M.VALSA(05),NELLURU(027 ),NELLURU (0403801027010500),Fluoride,01-04-20
ANDHRA PRADESH,EAST GODAVARI(04),MAREDIMILLI(01),G.M.VALSA(05),IJJALURU(041 ),IJJALURU(0403801041010500),Salinity,01-04-20
ANDHRA PRADESH,EAST GODAVARI(04),Y. RAMAVARAM(02),DARAGADDA(05),BOSSILOVA(047),BOBBILOVA(0403802047010500),Salinity,01-04-20
ANDHRA PRADESH,EAST GODAVARI(04),Y. RAMAVARAM(02),CHINTHALAPUDI(06),KUNKUMAMIDI(064 ),KUNKUMAMIDI(0403802064010600),Salinity,01-04-20
ANDHRA PRADESH,EAST GODAVARI(04),Y. RAMAVARAM(02),YERALAGONDA(08),GORABANDA(070 ),GORABANDA(0403802070010808),Fluoride,01-04-20
ASSAM,NALBARI,DHAMDHAMA,DHAMDHAMA,NIZ DHAMDHAMA,RATANPUR,Iron,01-04-20
ASSAM,NALBARI,DHAMDHAMA,DHAMDHAMA,NIZ DHAMDHAMA,PACHIM DHAMDHAMA,Iron,01-04-20
ASSAM,NALBARI,DHAMDHAMA,DHAMDHAMA,NIZ DHAMDHAMA,GARARKASH,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,89 NO PUB KUMARIKATA,SINGRAMARI,SINGRAMARI RESERVE SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,89 NO PUB KUMARIKATA,SINGRAMARI,BAGDAGRA SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,89 NO PUB KUMARIKATA,NO.1 KALIPUR,NO.1 KALIPUR BAIDAR BASTI,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,PAHARPUR NO. 2,PAHARPUR NO 2 PUB SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,PAHARPUR NO. 2,PASCHM SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,BIHANGAPUR,DAKHIN SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,NO.2 KALIPUR,HAWALDAR SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,NO.2 KALIPUR,DAKHIN SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,NO.2 KALIPUR,GAONBURAH SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,NO.2 KALIPUR,PASCHIM SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,HARINCHORA,HARINCHARA PUB SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,HARINCHORA,PASCHIM SUPA,Iron,01-04-20
ASSAM,BAKSHA,NAGRIJULLI,90 NO PUB KUMARIKATA,HARINCHORA,DAKHIN SUPA,Iron,01-04-20
